Year,RoundNumber,EventName,Circuit,Driver,Team,LapNumber,LapTimeSec,Sector1TimeSec,Sector2TimeSec,Sector3TimeSec,Stint,Compound,TyreLife,PitOutTime,PitInTime,IsPersonalBest,TrackStatus,Position
2023,3,Australian Grand Prix,Melbourne,TSU,AlphaTauri,52.0,81.789,28.553,18.331,34.905,2.0,HARD,44.0,,,True,1,14.0
2023,3,Australian Grand Prix,Melbourne,TSU,AlphaTauri,53.0,91.019,30.103,18.472,42.444,2.0,HARD,45.0,,,False,124,13.0
2023,3,Australian Grand Prix,Melbourne,TSU,AlphaTauri,54.0,123.458,46.162,20.15,57.146,2.0,HARD,46.0,,0 days 02:39:34.952000,False,4,13.0
2023,3,Australian Grand Prix,Melbourne,TSU,AlphaTauri,55.0,,47.542,24.464,,3.0,SOFT,1.0,0 days 02:39:53.186000,0 days 02:41:50.732000,False,451,13.0
2023,3,Australian Grand Prix,Melbourne,TSU,AlphaTauri,56.0,,52.121,41.487,98.548,4.0,SOFT,5.0,0 days 02:55:52.472000,,False,1,12.0
2023,3,Australian Grand Prix,Melbourne,TSU,AlphaTauri,57.0,,45.605,31.41,,4.0,SOFT,6.0,,0 days 03:01:15.453000,False,125,11.0
2023,3,Australian Grand Prix,Melbourne,TSU,AlphaTauri,58.0,,49.925,50.541,56.505,5.0,SOFT,9.0,0 days 03:32:26.588000,,False,1,11.0
2023,3,Australian Grand Prix,Melbourne,ALB,Williams,1.0,,,18.791,50.087,1.0,MEDIUM,1.0,,,False,124,6.0
2023,3,Australian Grand Prix,Melbourne,ALB,Williams,2.0,130.798,47.994,31.504,51.3,1.0,MEDIUM,2.0,,,True,4,6.0
2023,3,Australian Grand Prix,Melbourne,ALB,Williams,3.0,129.355,47.694,28.097,53.564,1.0,MEDIUM,3.0,,,True,41,6.0
2023,3,Australian Grand Prix,Melbourne,ALB,Williams,4.0,84.327,29.279,18.408,36.64,1.0,MEDIUM,4.0,,,True,1,6.0
2023,3,Australian Grand Prix,Melbourne,ALB,Williams,5.0,83.639,29.185,18.308,36.146,1.0,MEDIUM,5.0,,,True,1,6.0
2023,3,Australian Grand Prix,Melbourne,ALB,Williams,6.0,83.349,29.156,18.316,35.877,1.0,MEDIUM,6.0,,,True,1,6.0
2023,3,Australian Grand Prix,Melbourne,ALB,Williams,7.0,,,,,1.0,MEDIUM,7.0,,,,124,
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,1.0,,,19.38,70.454,1.0,SOFT,1.0,,0 days 01:04:10.190000,False,124,16.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,2.0,119.863,40.087,28.783,50.993,2.0,HARD,1.0,0 days 01:04:29.111000,,False,4,16.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,3.0,123.71,48.051,27.84,47.819,2.0,HARD,2.0,,,True,41,16.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,4.0,85.204,29.669,18.847,36.688,2.0,HARD,3.0,,,True,1,16.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,5.0,84.847,29.531,18.788,36.528,2.0,HARD,4.0,,,True,1,16.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,6.0,84.856,29.409,18.769,36.678,2.0,HARD,5.0,,,False,1,17.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,7.0,101.268,29.323,26.201,45.744,2.0,HARD,6.0,,,False,124,15.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,8.0,,45.105,44.355,,2.0,HARD,7.0,,0 days 01:17:17.993000,False,451,15.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,9.0,,42.389,44.122,92.096,3.0,HARD,8.0,0 days 01:32:55.857000,,False,1,15.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,10.0,91.657,34.705,18.938,38.014,3.0,HARD,9.0,,,False,1,12.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,11.0,85.23,29.826,18.694,36.71,3.0,HARD,10.0,,,False,1,12.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,12.0,83.869,29.503,18.312,36.054,3.0,HARD,11.0,,,True,1,12.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,13.0,83.411,29.141,18.357,35.913,3.0,HARD,12.0,,,True,1,12.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,14.0,83.581,29.12,18.267,36.194,3.0,HARD,13.0,,,False,1,12.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,15.0,85.028,29.926,18.245,36.857,3.0,HARD,14.0,,,False,1,12.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,16.0,85.545,29.79,18.514,37.241,3.0,HARD,15.0,,,False,1,14.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,17.0,83.374,29.071,18.356,35.947,3.0,HARD,16.0,,,True,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,18.0,107.644,34.679,24.388,48.577,3.0,HARD,17.0,,,False,16,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,19.0,97.806,39.95,21.815,36.041,3.0,HARD,18.0,,,False,671,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,20.0,83.666,29.261,18.639,35.766,3.0,HARD,19.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,21.0,83.268,29.026,18.575,35.667,3.0,HARD,20.0,,,True,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,22.0,83.205,29.037,18.484,35.684,3.0,HARD,21.0,,,True,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,23.0,83.418,29.042,18.618,35.758,3.0,HARD,22.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,24.0,83.121,28.959,18.423,35.739,3.0,HARD,23.0,,,True,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,25.0,83.46,28.953,18.497,36.01,3.0,HARD,24.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,26.0,83.488,29.038,18.492,35.958,3.0,HARD,25.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,27.0,82.631,28.753,18.169,35.709,3.0,HARD,26.0,,,True,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,28.0,82.904,28.829,18.271,35.804,3.0,HARD,27.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,29.0,83.25,29.105,18.274,35.871,3.0,HARD,28.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,30.0,83.563,29.215,18.245,36.103,3.0,HARD,29.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,31.0,84.468,29.205,18.153,37.11,3.0,HARD,30.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,32.0,83.025,28.854,18.266,35.905,3.0,HARD,31.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,33.0,82.777,28.857,18.277,35.643,3.0,HARD,32.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,34.0,83.493,28.876,18.133,36.484,3.0,HARD,33.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,35.0,83.667,29.438,18.686,35.543,3.0,HARD,34.0,,,False,1,12.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,36.0,84.117,28.724,18.597,36.796,3.0,HARD,35.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,37.0,83.222,29.126,18.345,35.751,3.0,HARD,36.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,38.0,82.917,29.059,18.284,35.574,3.0,HARD,37.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,39.0,82.464,28.79,18.35,35.324,3.0,HARD,38.0,,,True,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,40.0,82.243,28.697,18.268,35.278,3.0,HARD,39.0,,,True,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,41.0,82.246,28.661,18.169,35.416,3.0,HARD,40.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,42.0,82.732,29.106,18.148,35.478,3.0,HARD,41.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,43.0,82.348,28.79,18.162,35.396,3.0,HARD,42.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,44.0,82.115,28.686,18.208,35.221,3.0,HARD,43.0,,,True,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,45.0,82.049,28.685,18.079,35.285,3.0,HARD,44.0,,,True,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,46.0,81.936,28.52,18.167,35.249,3.0,HARD,45.0,,,True,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,47.0,81.862,28.499,18.173,35.19,3.0,HARD,46.0,,,True,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,48.0,81.819,28.487,18.222,35.11,3.0,HARD,47.0,,,True,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,49.0,81.983,28.491,18.209,35.283,3.0,HARD,48.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,50.0,81.836,28.448,18.087,35.301,3.0,HARD,49.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,51.0,82.781,28.538,17.988,36.255,3.0,HARD,50.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,52.0,82.05,28.692,18.199,35.159,3.0,HARD,51.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,53.0,86.766,29.97,18.695,38.101,3.0,HARD,52.0,,,False,124,12.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,54.0,130.457,50.503,19.701,60.253,3.0,HARD,53.0,,0 days 02:39:30.186000,False,4,12.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,55.0,,43.389,25.407,,4.0,SOFT,1.0,0 days 02:39:52.030000,0 days 02:41:46.482000,False,451,12.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,56.0,,51.007,44.181,,5.0,SOFT,1.0,0 days 02:55:47.972000,,False,1,14.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,57.0,,49.827,31.478,,5.0,SOFT,2.0,,0 days 03:01:20.937000,False,125,10.0
2023,3,Australian Grand Prix,Melbourne,ZHO,Alfa Romeo,58.0,,50.262,50.247,56.893,6.0,SOFT,3.0,0 days 03:32:25.853000,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,1.0,,,18.831,53.661,1.0,MEDIUM,1.0,,,False,124,9.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,2.0,131.316,46.722,31.511,53.083,1.0,MEDIUM,2.0,,,True,4,9.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,3.0,125.204,45.784,29.229,50.191,1.0,MEDIUM,3.0,,,True,41,9.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,4.0,84.833,29.802,18.455,36.576,1.0,MEDIUM,4.0,,,True,1,9.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,5.0,84.295,29.423,18.482,36.39,1.0,MEDIUM,5.0,,,True,1,9.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,6.0,83.539,29.248,18.163,36.128,1.0,MEDIUM,6.0,,,True,1,9.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,7.0,99.166,29.193,19.167,50.806,1.0,MEDIUM,7.0,,,False,124,6.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,8.0,,43.8,45.299,,1.0,MEDIUM,8.0,,0 days 01:16:54.634000,False,451,6.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,9.0,,46.837,54.255,,2.0,HARD,1.0,0 days 01:32:20.873000,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,10.0,90.264,34.52,18.694,37.05,2.0,HARD,2.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,11.0,84.823,29.533,18.415,36.875,2.0,HARD,3.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,12.0,83.261,29.196,18.123,35.942,2.0,HARD,4.0,,,True,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,13.0,83.719,29.056,18.181,36.482,2.0,HARD,5.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,14.0,84.129,29.936,18.2,35.993,2.0,HARD,6.0,,,False,1,8.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,15.0,83.01,29.006,18.148,35.856,2.0,HARD,7.0,,,True,1,8.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,16.0,82.824,28.993,18.052,35.779,2.0,HARD,8.0,,,True,1,8.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,17.0,83.7,29.163,18.002,36.535,2.0,HARD,9.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,18.0,105.143,28.822,28.017,48.304,2.0,HARD,10.0,,,False,16,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,19.0,99.241,39.041,24.018,36.182,2.0,HARD,11.0,,,False,671,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,20.0,82.613,28.901,18.297,35.415,2.0,HARD,12.0,,,True,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,21.0,82.681,28.872,18.311,35.498,2.0,HARD,13.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,22.0,82.625,28.839,18.31,35.476,2.0,HARD,14.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,23.0,82.59,28.761,18.344,35.485,2.0,HARD,15.0,,,True,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,24.0,82.639,28.836,18.31,35.493,2.0,HARD,16.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,25.0,83.067,28.923,18.311,35.833,2.0,HARD,17.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,26.0,82.479,28.683,18.241,35.555,2.0,HARD,18.0,,,True,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,27.0,82.221,28.63,18.145,35.446,2.0,HARD,19.0,,,True,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,28.0,82.333,28.792,18.161,35.38,2.0,HARD,20.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,29.0,82.223,28.721,18.173,35.329,2.0,HARD,21.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,30.0,82.671,29.077,18.289,35.305,2.0,HARD,22.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,31.0,82.397,28.811,18.344,35.242,2.0,HARD,23.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,32.0,82.088,28.701,18.266,35.121,2.0,HARD,24.0,,,True,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,33.0,81.744,28.516,18.154,35.074,2.0,HARD,25.0,,,True,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,34.0,82.192,28.713,18.331,35.148,2.0,HARD,26.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,35.0,82.241,28.634,18.292,35.315,2.0,HARD,27.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,36.0,82.141,28.563,18.22,35.358,2.0,HARD,28.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,37.0,81.969,28.577,18.24,35.152,2.0,HARD,29.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,38.0,82.197,28.635,18.21,35.352,2.0,HARD,30.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,39.0,81.852,28.59,18.269,34.993,2.0,HARD,31.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,40.0,81.593,28.469,18.185,34.939,2.0,HARD,32.0,,,True,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,41.0,81.993,28.505,18.165,35.323,2.0,HARD,33.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,42.0,81.438,28.406,18.17,34.862,2.0,HARD,34.0,,,True,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,43.0,81.53,28.428,18.134,34.968,2.0,HARD,35.0,,,False,1,7.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,44.0,83.034,28.718,18.189,36.127,2.0,HARD,36.0,,,False,1,8.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,45.0,81.406,28.546,17.889,34.971,2.0,HARD,37.0,,,True,1,8.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,46.0,81.124,28.446,17.687,34.991,2.0,HARD,38.0,,,True,1,8.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,47.0,81.544,28.273,18.014,35.257,2.0,HARD,39.0,,,False,1,8.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,48.0,81.866,28.471,18.042,35.353,2.0,HARD,40.0,,,False,1,8.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,49.0,81.942,28.669,18.117,35.156,2.0,HARD,41.0,,,False,1,8.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,50.0,81.872,28.417,18.142,35.313,2.0,HARD,42.0,,,False,1,8.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,51.0,84.48,28.45,18.158,37.872,2.0,HARD,43.0,,,False,1,9.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,52.0,82.593,29.191,18.263,35.139,2.0,HARD,44.0,,,False,1,9.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,53.0,81.726,28.548,18.126,35.052,2.0,HARD,45.0,,,False,12,9.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,54.0,104.548,28.82,26.546,49.182,2.0,HARD,46.0,,,False,14,9.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,55.0,,39.536,25.295,,2.0,HARD,47.0,,0 days 02:40:57.326000,False,451,9.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,56.0,,52.428,49.821,,3.0,SOFT,5.0,0 days 02:55:38.097000,,False,1,9.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,57.0,,44.319,30.694,,3.0,SOFT,6.0,,0 days 03:01:13.453000,False,125,8.0
2023,3,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,58.0,,52.096,50.403,57.554,4.0,SOFT,5.0,0 days 03:32:22.431000,,False,1,8.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,1.0,,,18.778,65.009,1.0,SOFT,1.0,,0 days 01:04:03.377000,False,124,15.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,2.0,126.286,43.67,30.604,52.012,2.0,HARD,1.0,0 days 01:04:21.518000,,False,4,15.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,3.0,123.289,48.064,27.896,47.329,2.0,HARD,2.0,,,True,41,15.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,4.0,85.603,30.011,18.581,37.011,2.0,HARD,3.0,,,True,1,15.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,5.0,84.974,29.636,18.491,36.847,2.0,HARD,4.0,,,True,1,15.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,6.0,83.963,29.473,18.207,36.283,2.0,HARD,5.0,,,True,1,15.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,7.0,101.541,29.24,26.638,45.663,2.0,HARD,6.0,,,False,124,13.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,8.0,,45.093,43.768,,2.0,HARD,7.0,,0 days 01:17:12.743000,False,451,13.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,9.0,,41.172,47.722,96.079,3.0,HARD,8.0,0 days 01:32:50.685000,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,10.0,92.567,35.334,18.821,38.412,3.0,HARD,9.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,11.0,85.266,29.859,18.828,36.579,3.0,HARD,10.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,12.0,83.841,29.511,18.036,36.294,3.0,HARD,11.0,,,True,1,13.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,13.0,83.486,29.154,18.127,36.205,3.0,HARD,12.0,,,True,1,13.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,14.0,83.49,29.103,18.091,36.296,3.0,HARD,13.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,15.0,84.884,29.724,18.149,37.011,3.0,HARD,14.0,,,False,1,13.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,16.0,83.447,29.733,18.098,35.616,3.0,HARD,15.0,,,True,1,12.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,17.0,83.008,28.956,18.071,35.981,3.0,HARD,16.0,,,True,1,11.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,18.0,107.904,33.964,25.056,48.884,3.0,HARD,17.0,,,False,16,11.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,19.0,97.286,39.164,21.823,36.299,3.0,HARD,18.0,,,False,671,11.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,20.0,82.77,29.006,18.056,35.708,3.0,HARD,19.0,,,True,1,11.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,21.0,84.341,29.045,18.003,37.293,3.0,HARD,20.0,,,False,1,12.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,22.0,83.518,29.304,18.095,36.119,3.0,HARD,21.0,,,False,1,12.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,23.0,83.585,28.925,17.901,36.759,3.0,HARD,22.0,,,False,1,12.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,24.0,83.404,28.741,18.04,36.623,3.0,HARD,23.0,,,False,1,12.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,25.0,83.632,28.95,18.045,36.637,3.0,HARD,24.0,,,False,1,12.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,26.0,82.913,28.973,17.873,36.067,3.0,HARD,25.0,,,False,1,11.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,27.0,82.047,29.003,17.949,35.095,3.0,HARD,26.0,,,True,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,28.0,82.256,28.698,18.37,35.188,3.0,HARD,27.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,29.0,82.138,28.648,18.388,35.102,3.0,HARD,28.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,30.0,81.998,28.669,18.331,34.998,3.0,HARD,29.0,,,True,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,31.0,82.027,28.534,18.358,35.135,3.0,HARD,30.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,32.0,82.041,28.537,18.289,35.215,3.0,HARD,31.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,33.0,82.088,28.758,18.342,34.988,3.0,HARD,32.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,34.0,81.788,28.56,18.256,34.972,3.0,HARD,33.0,,,True,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,35.0,82.071,28.613,18.293,35.165,3.0,HARD,34.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,36.0,82.772,28.673,18.281,35.818,3.0,HARD,35.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,37.0,81.954,28.59,18.319,35.045,3.0,HARD,36.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,38.0,81.869,28.659,18.344,34.866,3.0,HARD,37.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,39.0,81.75,28.52,18.251,34.979,3.0,HARD,38.0,,,True,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,40.0,81.902,28.559,18.305,35.038,3.0,HARD,39.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,41.0,81.675,28.499,18.26,34.916,3.0,HARD,40.0,,,True,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,42.0,81.539,28.516,18.286,34.737,3.0,HARD,41.0,,,True,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,43.0,81.273,28.386,18.131,34.756,3.0,HARD,42.0,,,True,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,44.0,81.203,28.358,18.217,34.628,3.0,HARD,43.0,,,True,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,45.0,81.476,28.462,18.274,34.74,3.0,HARD,44.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,46.0,81.508,28.293,18.168,35.047,3.0,HARD,45.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,47.0,81.382,28.39,18.157,34.835,3.0,HARD,46.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,48.0,81.47,28.371,18.194,34.905,3.0,HARD,47.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,49.0,81.668,28.485,18.191,34.992,3.0,HARD,48.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,50.0,81.204,28.306,18.111,34.787,3.0,HARD,49.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,51.0,81.452,28.392,18.185,34.875,3.0,HARD,50.0,,,False,1,10.0
2023,3,Australian Grand Prix,Melbourne,OCO,Alpine,52.0,81.436,28.646,18.018,34.772,3.0,HARD,51.0,,,False,1,10.0
